customer_key,order_count,unique_purchase_days,total_spent,first_purchase_date,last_purchase_date,loyalty_segment,avg_spend_per_order
4192,2,2,2335,2012-01-08,2013-10-02,Occasional,1167.5
10217,2,2,7448,2012-01-08,2013-09-03,Occasional,3724
1943,2,2,9004,2012-01-10,2013-04-13,Occasional,4502
1575,2,2,4697,2012-01-15,2013-09-20,Occasional,2348.5
9998,2,2,4945,2012-01-18,2013-04-06,Occasional,2472.5
10215,2,2,9355,2012-01-19,2013-09-04,Occasional,4677.5
10168,2,2,9283,2012-01-21,2013-08-28,Occasional,4641.5
471,2,2,8688,2012-01-22,2013-02-21,Occasional,4344
1573,2,2,4682,2012-01-22,2013-09-11,Occasional,2341
14961,2,2,3860,2012-01-22,2013-09-26,Occasional,1930
8174,2,2,2594,2012-01-24,2013-07-21,Occasional,1297
2087,2,2,7125,2012-01-24,2013-09-29,Occasional,3562.5
10206,2,2,7329,2012-01-24,2013-08-04,Occasional,3664.5
3000,2,2,6590,2012-01-25,2013-06-22,Occasional,3295
2088,2,2,7123,2012-01-26,2013-10-22,Occasional,3561.5
9711,2,2,6466,2012-01-27,2013-04-26,Occasional,3233
2089,2,2,7055,2012-01-28,2013-10-04,Occasional,3527.5
10170,2,2,9291,2012-01-28,2013-08-01,Occasional,4645.5
10258,2,2,4144,2012-02-01,2013-10-13,Occasional,2072
2280,2,2,9081,2012-02-02,2013-05-23,Occasional,4540.5
14409,2,2,4918,2012-02-04,2013-05-28,Occasional,2459
10259,2,2,6119,2012-02-04,2013-10-14,Occasional,3059.5
5407,2,2,5292,2012-02-05,2013-01-31,Occasional,2646
2288,2,2,7083,2012-02-11,2013-05-17,Occasional,3541.5
2330,2,2,7102,2012-02-11,2013-05-23,Occasional,3551
2356,2,2,9061,2012-02-12,2013-05-28,Occasional,4530.5
2278,2,2,8976,2012-02-16,2013-05-01,Occasional,4488
2238,2,2,9019,2012-02-16,2013-05-01,Occasional,4509.5
5406,2,2,3362,2012-02-17,2013-02-13,Occasional,1681
9714,2,2,6648,2012-02-18,2013-11-26,Occasional,3324
10403,2,2,9250,2012-02-20,2013-09-16,Occasional,4625
3025,2,2,2920,2012-02-23,2013-04-05,Occasional,1460
2404,2,2,9081,2012-02-23,2013-05-14,Occasional,4540.5
2316,2,2,9019,2012-02-25,2013-05-04,Occasional,4509.5
9351,2,2,6487,2012-02-27,2013-11-08,Occasional,3243.5
10558,2,2,7329,2012-02-27,2013-09-23,Occasional,3664.5
1582,2,2,4717,2012-02-27,2013-10-17,Occasional,2358.5
10554,2,2,9310,2012-02-28,2013-09-05,Occasional,4655
13888,2,2,4426,2012-03-01,2013-03-11,Occasional,2213
10569,2,2,9285,2012-03-03,2013-10-28,Occasional,4642.5
4312,2,2,2405,2012-03-08,2013-11-04,Occasional,1202.5
15309,2,2,4938,2012-03-09,2013-01-23,Occasional,2469
10947,2,2,9285,2012-03-09,2013-11-16,Occasional,4642.5
10568,2,2,7516,2012-03-10,2013-10-26,Occasional,3758
10890,2,2,9250,2012-03-10,2013-10-02,Occasional,4625
2450,2,2,9074,2012-03-12,2013-06-13,Occasional,4537
15327,2,2,6509,2012-03-12,2013-08-28,Occasional,3254.5
10572,2,2,9250,2012-03-12,2013-09-30,Occasional,4625
10563,2,2,9258,2012-03-21,2013-10-14,Occasional,4629
5445,2,2,3371,2012-03-25,2013-03-11,Occasional,1685.5
5510,2,2,3258,2012-03-25,2013-11-07,Occasional,1629
10895,2,2,9250,2012-03-25,2013-10-03,Occasional,4625
4322,2,2,6191,2012-03-26,2013-08-06,Occasional,3095.5
6110,2,2,3769,2012-03-28,2013-03-09,Occasional,1884.5
4338,2,2,2405,2012-03-31,2013-11-24,Occasional,1202.5
3105,2,2,2989,2012-04-02,2013-04-01,Occasional,1494.5
2483,2,2,8978,2012-04-02,2013-12-07,Occasional,4489
11182,2,2,9369,2012-04-05,2013-11-08,Occasional,4684.5
2454,2,2,9149,2012-04-08,2013-06-17,Occasional,4574.5
11001,2,2,9289,2012-04-10,2013-11-02,Occasional,4644.5
11199,2,2,9287,2012-04-10,2013-11-30,Occasional,4643.5
11201,2,2,9355,2012-04-11,2013-12-15,Occasional,4677.5
2479,2,2,7218,2012-04-13,2013-06-04,Occasional,3609
13905,2,2,4419,2012-04-13,2013-03-20,Occasional,2209.5
15488,2,2,6523,2012-04-16,2013-08-05,Occasional,3261.5
4342,2,2,2405,2012-04-16,2013-11-27,Occasional,1202.5
8303,2,2,2577,2012-04-17,2013-12-09,Occasional,1288.5
11200,2,2,9319,2012-04-17,2013-12-09,Occasional,4659.5
10967,2,2,9355,2012-04-17,2013-11-26,Occasional,4677.5
8306,2,2,2692,2012-04-18,2013-12-12,Occasional,1346
5554,2,2,5283,2012-04-19,2013-05-30,Occasional,2641.5
2465,2,2,9004,2012-04-19,2013-06-16,Occasional,4502
15374,2,2,2565,2012-04-20,2013-08-08,Occasional,1282.5
9469,2,2,6338,2012-04-22,2013-11-18,Occasional,3169
2469,2,2,9299,2012-04-24,2013-06-19,Occasional,4649.5
5532,2,2,3379,2012-04-26,2013-12-10,Occasional,1689.5
10988,2,2,9264,2012-04-27,2013-11-08,Occasional,4632
3110,2,2,3701,2012-04-28,2013-08-15,Occasional,1850.5
10975,2,2,7391,2012-04-28,2013-11-20,Occasional,3695.5
15190,2,2,3847,2012-04-29,2013-10-01,Occasional,1923.5
11413,2,2,3088,2012-04-30,2013-06-11,Occasional,1544
9860,2,2,3292,2012-05-02,2013-05-17,Occasional,1646
11581,2,2,3051,2012-05-02,2013-06-03,Occasional,1525.5
2490,2,2,7035,2012-05-03,2013-06-24,Occasional,3517.5
15522,2,2,4892,2012-05-07,2013-06-09,Occasional,2446
11846,2,2,9259,2012-05-09,2013-12-26,Occasional,4629.5
5939,2,2,5292,2012-05-11,2013-12-24,Occasional,2646
6635,2,2,3806,2012-05-20,2013-04-22,Occasional,1903
15512,2,2,6553,2012-05-21,2013-08-28,Occasional,3276.5
11412,2,2,5023,2012-05-24,2013-06-23,Occasional,2511.5
5391,2,2,9283,2012-05-25,2013-04-10,Occasional,4641.5
9853,2,2,3348,2012-05-25,2013-04-16,Occasional,1674
5306,2,2,2983,2012-05-29,2013-12-14,Occasional,1491.5
9831,2,2,3887,2012-05-30,2013-06-25,Occasional,1943.5
3290,2,2,6765,2012-06-01,2013-06-12,Occasional,3382.5
3967,2,2,4929,2012-06-05,2013-07-22,Occasional,2464.5
15627,2,2,4962,2012-06-05,2013-09-24,Occasional,2481
9670,2,2,6338,2012-06-06,2013-12-04,Occasional,3169
9809,2,2,3911,2012-06-07,2013-06-26,Occasional,1955.5
13914,2,2,4345,2012-06-07,2013-05-11,Occasional,2172.5
15604,2,2,6536,2012-06-08,2013-09-18,Occasional,3268
15567,2,2,4013,2012-06-08,2013-10-04,Occasional,2006.5
4004,2,2,3048,2012-06-09,2013-08-19,Occasional,1524
4072,2,2,4929,2012-06-09,2013-09-19,Occasional,2464.5
5443,2,2,7366,2012-06-10,2013-07-26,Occasional,3683
8338,2,2,2645,2012-06-10,2013-12-15,Occasional,1322.5
4065,2,2,3010,2012-06-10,2013-08-27,Occasional,1505
2725,2,2,8954,2012-06-10,2013-12-08,Occasional,4477
13919,2,2,4240,2012-06-11,2013-05-21,Occasional,2120
2717,2,2,3078,2012-06-12,2013-09-18,Occasional,1539
15623,2,2,4869,2012-06-12,2013-08-02,Occasional,2434.5
4400,2,2,6251,2012-06-12,2013-08-26,Occasional,3125.5
15685,2,2,6587,2012-06-12,2013-09-06,Occasional,3293.5
11907,2,2,9250,2012-06-13,2013-11-30,Occasional,4625
4429,2,2,2432,2012-06-15,2013-12-09,Occasional,1216
15569,2,2,3860,2012-06-15,2013-12-24,Occasional,1930
15610,2,2,6580,2012-06-17,2013-09-14,Occasional,3290
15647,2,2,5043,2012-06-17,2013-12-12,Occasional,2521.5
2726,2,2,9035,2012-06-18,2013-12-20,Occasional,4517.5
17759,2,2,4652,2012-06-19,2013-01-05,Occasional,2326
17751,2,2,6470,2012-06-20,2013-12-23,Occasional,3235
3271,2,2,2793,2012-06-21,2013-05-11,Occasional,1396.5
15611,2,2,6580,2012-06-21,2013-08-29,Occasional,3290
11987,2,2,5009,2012-06-21,2013-07-16,Occasional,2504.5
6095,2,2,5283,2012-06-22,2013-06-23,Occasional,2641.5
9830,2,2,3983,2012-06-22,2013-06-12,Occasional,1991.5
8342,2,2,6941,2012-06-23,2013-01-03,Occasional,3470.5
8294,2,2,3417,2012-06-23,2013-12-04,Occasional,1708.5
15625,2,2,4945,2012-06-26,2013-08-25,Occasional,2472.5
2520,2,2,8984,2012-06-26,2012-12-30,Occasional,4492
12100,2,2,2983,2012-06-28,2013-07-14,Occasional,1491.5
11931,2,2,7343,2012-06-28,2013-12-27,Occasional,3671.5
4492,2,2,6285,2012-06-30,2013-07-31,Occasional,3142.5
8417,2,2,6919,2012-07-01,2013-01-10,Occasional,3459.5
4498,2,2,2405,2012-07-02,2013-12-24,Occasional,1202.5
12419,2,2,6790,2012-07-04,2013-03-15,Occasional,3395
10149,2,2,6392,2012-07-04,2013-12-07,Occasional,3196
15653,2,2,3911,2012-07-07,2013-12-16,Occasional,1955.5
4456,2,2,3099,2012-07-08,2013-10-13,Occasional,1549.5
15719,2,2,6567,2012-07-08,2013-09-09,Occasional,3283.5
12315,2,2,4945,2012-07-09,2013-07-17,Occasional,2472.5
2529,2,2,9044,2012-07-10,2013-08-19,Occasional,4522
4483,2,2,6226,2012-07-11,2013-08-03,Occasional,3113
8419,2,2,6919,2012-07-12,2013-01-03,Occasional,3459.5
9842,2,2,3911,2012-07-14,2013-08-08,Occasional,1955.5
15041,2,2,3088,2012-07-15,2013-07-08,Occasional,1544
4503,2,2,2440,2012-07-15,2013-12-27,Occasional,1220
6645,2,2,3035,2012-07-18,2013-01-05,Occasional,1517.5
12323,2,2,3136,2012-07-22,2013-07-28,Occasional,1568
4501,2,2,6232,2012-07-22,2013-08-25,Occasional,3116
4464,2,2,5073,2012-07-25,2013-10-18,Occasional,2536.5
4502,2,2,6276,2012-07-29,2013-08-17,Occasional,3138
12322,2,2,3061,2012-07-30,2013-07-15,Occasional,1530.5
12344,2,2,6119,2012-07-30,2013-06-05,Occasional,3059.5
9709,2,2,8772,2012-07-30,2013-12-07,Occasional,4386
2886,2,2,7258,2012-07-31,2013-06-02,Occasional,3629
3366,2,2,2874,2012-07-31,2013-06-27,Occasional,1437
3135,2,2,6054,2012-08-01,2013-05-03,Occasional,3027
4526,2,2,2343,2012-08-01,2013-12-09,Occasional,1171.5
14034,2,2,4240,2012-08-01,2013-08-05,Occasional,2120
8436,2,2,6900,2012-08-02,2013-01-27,Occasional,3450
1387,2,2,9081,2012-08-02,2013-07-05,Occasional,4540.5
15668,2,2,2174,2012-08-02,2013-02-10,Occasional,1087
6830,2,2,5165,2012-08-03,2013-09-20,Occasional,2582.5
12533,2,2,6709,2012-08-04,2013-03-12,Occasional,3354.5
6793,2,2,3354,2012-08-05,2013-08-12,Occasional,1677
10267,2,2,8869,2012-08-05,2013-12-28,Occasional,4434.5
3012,2,2,5996,2012-08-06,2013-02-13,Occasional,2998
10285,2,2,6392,2012-08-06,2013-12-24,Occasional,3196
8324,2,2,2367,2012-08-07,2013-07-28,Occasional,1183.5
15749,2,2,2211,2012-08-11,2013-02-20,Occasional,1105.5
2867,2,2,9230,2012-08-13,2013-06-07,Occasional,4615
2887,2,2,9109,2012-08-13,2013-06-20,Occasional,4554.5
3356,2,2,2874,2012-08-14,2013-05-14,Occasional,1437
12540,2,2,4144,2012-08-17,2013-08-03,Occasional,2072
12548,2,2,4788,2012-08-17,2013-04-29,Occasional,2394
3344,2,2,2839,2012-08-18,2013-05-01,Occasional,1419.5
12547,2,2,6709,2012-08-19,2013-04-23,Occasional,3354.5
4553,2,2,2210,2012-08-19,2013-01-25,Occasional,1105
9934,2,2,3372,2012-08-20,2013-06-11,Occasional,1686
12574,2,2,6709,2012-08-24,2013-05-27,Occasional,3354.5
3358,2,2,6632,2012-08-26,2013-06-11,Occasional,3316
9848,2,2,3938,2012-08-27,2013-09-16,Occasional,1969
15753,2,2,3820,2012-08-28,2013-10-06,Occasional,1910
8058,2,2,6642,2012-08-31,2013-10-06,Occasional,3321
1501,2,2,8954,2012-09-01,2013-09-04,Occasional,4477
1476,2,2,8904,2012-09-03,2013-08-23,Occasional,4452
1480,2,2,8767,2012-09-04,2013-08-19,Occasional,4383.5
12999,2,2,5009,2012-09-04,2013-08-06,Occasional,2504.5
15769,2,2,2225,2012-09-07,2013-03-21,Occasional,1112.5
6963,2,2,4960,2012-09-14,2013-08-19,Occasional,2480
6771,2,2,3715,2012-09-14,2013-06-02,Occasional,1857.5
2890,2,2,5284,2012-09-14,2013-02-25,Occasional,2642
10401,2,2,4760,2012-09-14,2013-05-19,Occasional,2380
12664,2,2,6065,2012-09-14,2013-10-06,Occasional,3032.5
8047,2,2,6640,2012-09-16,2013-10-17,Occasional,3320
12994,2,2,3142,2012-09-17,2013-08-06,Occasional,1571
8189,2,2,3732,2012-09-18,2013-11-20,Occasional,1866
6966,2,2,5283,2012-09-20,2013-10-05,Occasional,2641.5
3380,2,2,3024,2012-09-20,2013-05-31,Occasional,1512
8420,2,2,2485,2012-09-22,2013-10-06,Occasional,1242.5
10013,2,2,3281,2012-09-25,2013-06-15,Occasional,1640.5
3672,2,2,5028,2012-09-25,2013-08-10,Occasional,2514
6630,2,2,4173,2012-09-26,2013-02-04,Occasional,2086.5
14053,2,2,4345,2012-09-26,2013-06-29,Occasional,2172.5
337,2,2,8902,2012-09-27,2013-01-05,Occasional,4451
5389,2,2,9369,2012-09-28,2013-01-10,Occasional,4684.5
10596,2,2,4768,2012-10-01,2013-05-11,Occasional,2384
6776,2,2,3794,2012-10-01,2013-06-05,Occasional,1897
4170,2,2,5008,2012-10-01,2013-09-09,Occasional,2504
16202,2,2,6635,2012-10-02,2013-10-25,Occasional,3317.5
4145,2,2,8688,2012-10-04,2013-10-08,Occasional,4344
10072,2,2,3417,2012-10-05,2013-07-03,Occasional,1708.5
4769,2,2,6228,2012-10-05,2013-09-24,Occasional,3114
5292,2,2,7434,2012-10-06,2013-01-21,Occasional,3717
1856,2,2,8805,2012-10-06,2013-06-11,Occasional,4402.5
13171,2,2,3088,2012-10-08,2013-09-10,Occasional,1544
14112,2,2,4265,2012-10-09,2013-06-05,Occasional,2132.5
13172,2,2,3024,2012-10-09,2013-09-18,Occasional,1512
10057,2,2,3401,2012-10-10,2013-01-23,Occasional,1700.5
16407,2,2,2211,2012-10-10,2013-10-07,Occasional,1105.5
13273,2,2,4918,2012-10-10,2013-10-02,Occasional,2459
8422,2,2,3833,2012-10-11,2013-03-11,Occasional,1916.5
15925,2,2,2133,2012-10-12,2013-12-21,Occasional,1066.5
5409,2,2,9318,2012-10-13,2013-03-19,Occasional,4659
4835,2,2,2106,2012-10-14,2013-03-08,Occasional,1053
3415,2,2,2811,2012-10-14,2013-06-29,Occasional,1405.5
13176,2,2,4925,2012-10-14,2013-09-16,Occasional,2462.5
13243,2,2,5009,2012-10-14,2013-09-03,Occasional,2504.5
15924,2,2,2106,2012-10-14,2013-12-16,Occasional,1053
4037,2,2,5904,2012-10-15,2013-08-14,Occasional,2952
13253,2,2,4945,2012-10-15,2013-10-01,Occasional,2472.5
8424,2,2,3911,2012-10-17,2013-03-12,Occasional,1955.5
379,2,2,8897,2012-10-17,2013-02-14,Occasional,4448.5
8442,2,2,2350,2012-10-20,2013-10-31,Occasional,1175
6894,2,2,6065,2012-10-21,2013-07-16,Occasional,3032.5
4041,2,2,5948,2012-10-21,2013-08-25,Occasional,2974
13177,2,2,3136,2012-10-21,2013-09-08,Occasional,1568
8285,2,2,3806,2012-10-22,2013-10-29,Occasional,1903
4029,2,2,5897,2012-10-22,2013-06-26,Occasional,2948.5
15919,2,2,2201,2012-10-24,2013-12-09,Occasional,1100.5
6766,2,2,6197,2012-10-25,2013-05-09,Occasional,3098.5
15923,2,2,2106,2012-10-27,2013-12-03,Occasional,1053
4596,2,2,8738,2012-10-28,2013-10-05,Occasional,4369
3441,2,2,6732,2012-10-30,2013-07-19,Occasional,3366
16340,2,2,2120,2012-10-30,2013-04-03,Occasional,1060
16372,2,2,2133,2012-11-01,2013-06-10,Occasional,1066.5
6943,2,2,6079,2012-11-02,2013-09-23,Occasional,3039.5
13458,2,2,6658,2012-11-02,2013-06-14,Occasional,3329
13369,2,2,6199,2012-11-03,2013-11-12,Occasional,3099.5
13361,2,2,4764,2012-11-04,2013-05-07,Occasional,2382
14127,2,2,4294,2012-11-05,2013-06-17,Occasional,2147
8503,2,2,7178,2012-11-07,2013-03-08,Occasional,3589
10105,2,2,3350,2012-11-07,2013-05-17,Occasional,1675
4436,2,2,5872,2012-11-07,2013-09-12,Occasional,2936
16281,2,2,6496,2012-11-08,2013-09-30,Occasional,3248
8481,2,2,3837,2012-11-08,2013-06-21,Occasional,1918.5
4228,2,2,8814,2012-11-08,2013-10-28,Occasional,4407
4227,2,2,8782,2012-11-11,2013-10-17,Occasional,4391
16454,2,2,6587,2012-11-12,2013-10-01,Occasional,3293.5
411,2,2,8978,2012-11-13,2013-02-04,Occasional,4489
5416,2,2,7461,2012-11-14,2013-04-24,Occasional,3730.5
16419,2,2,6631,2012-11-15,2013-10-12,Occasional,3315.5
8913,2,2,6917,2012-11-17,2013-11-25,Occasional,3458.5
8507,2,2,6923,2012-11-18,2013-05-26,Occasional,3461.5
13462,2,2,6604,2012-11-18,2013-06-02,Occasional,3302
16366,2,2,2225,2012-11-18,2013-06-19,Occasional,1112.5
10016,2,2,3860,2012-11-19,2013-11-11,Occasional,1930
10007,2,2,3911,2012-11-19,2013-11-19,Occasional,1955.5
2928,2,2,5203,2012-11-19,2013-03-20,Occasional,2601.5
10622,2,2,4665,2012-11-20,2013-07-06,Occasional,2332.5
4935,2,2,6226,2012-11-20,2013-09-08,Occasional,3113
16295,2,2,6781,2012-11-24,2013-10-04,Occasional,3390.5
7628,2,2,3115,2012-11-26,2013-06-28,Occasional,1557.5
3487,2,2,6605,2012-11-28,2013-06-30,Occasional,3302.5
5177,2,2,8843,2012-11-28,2013-12-04,Occasional,4421.5
8946,2,2,6311,2012-11-29,2013-11-20,Occasional,3155.5
4801,2,2,8743,2012-11-29,2013-11-27,Occasional,4371.5
10017,2,2,3911,2012-12-01,2013-10-29,Occasional,1955.5
5032,2,2,5799,2012-12-03,2013-12-04,Occasional,2899.5
16538,2,2,6540,2012-12-05,2013-10-02,Occasional,3270
5164,2,2,4712,2012-12-06,2013-09-04,Occasional,2356
4992,2,2,6230,2012-12-07,2013-09-04,Occasional,3115
1830,2,2,8750,2012-12-08,2013-11-26,Occasional,4375
7046,2,2,6224,2012-12-08,2013-10-25,Occasional,3112
5597,2,2,8964,2012-12-09,2013-08-20,Occasional,4482
4977,2,2,6261,2012-12-09,2013-09-14,Occasional,3130.5
14236,2,2,4345,2012-12-10,2013-08-25,Occasional,2172.5
10036,2,2,3860,2012-12-11,2013-11-04,Occasional,1930
13482,2,2,4249,2012-12-11,2013-12-16,Occasional,2124.5
7028,2,2,6170,2012-12-12,2013-10-05,Occasional,3085
4800,2,2,8814,2012-12-12,2013-11-13,Occasional,4407
13505,2,2,4683,2012-12-12,2013-07-11,Occasional,2341.5
2558,2,2,8809,2012-12-15,2013-07-26,Occasional,4404.5
6933,2,2,3835,2012-12-16,2013-08-24,Occasional,1917.5
5549,2,2,9250,2012-12-16,2013-11-20,Occasional,4625
5938,2,2,6197,2012-12-16,2013-01-16,Occasional,3098.5
4953,2,2,6378,2012-12-16,2013-09-09,Occasional,3189
14230,2,2,4345,2012-12-17,2013-07-16,Occasional,2172.5
4789,2,2,8809,2012-12-17,2013-11-02,Occasional,4404.5
10517,2,2,6180,2012-12-18,2013-12-11,Occasional,3090
13483,2,2,6065,2012-12-18,2013-12-15,Occasional,3032.5
16473,2,2,2147,2012-12-18,2013-11-30,Occasional,1073.5
16486,2,2,2137,2012-12-18,2013-11-29,Occasional,1068.5
8505,2,2,2236,2012-12-19,2013-04-25,Occasional,1118
4831,2,2,4751,2012-12-20,2013-03-29,Occasional,2375.5
584,2,2,8747,2012-12-21,2013-04-08,Occasional,4373.5
13476,2,2,6146,2012-12-22,2013-12-22,Occasional,3073
2563,2,2,8738,2012-12-23,2013-07-05,Occasional,4369
8050,2,2,7303,2012-12-24,2013-11-01,Occasional,3651.5
4758,2,2,8732,2012-12-24,2013-11-28,Occasional,4366
6999,2,2,4144,2012-12-25,2013-10-05,Occasional,2072
8059,2,2,9027,2012-12-27,2013-11-18,Occasional,4513.5
13603,2,2,6065,2012-12-27,2013-12-19,Occasional,3032.5
168,2,2,5421,2013-01-07,2013-11-28,Occasional,2710.5
43,2,2,5532,2013-01-21,2013-10-17,Occasional,2766
1205,2,2,190,2013-01-28,2013-06-22,Occasional,95
4641,2,2,34,2013-01-28,2013-05-01,Occasional,17
6063,2,2,91,2013-01-29,2013-03-10,Occasional,45.5
4767,2,2,132,2013-01-29,2013-06-20,Occasional,66
6306,2,2,320,2013-01-30,2014-01-25,Occasional,160
208,2,2,147,2013-01-31,2013-10-18,Occasional,73.5
1248,2,2,177,2013-02-01,2013-05-03,Occasional,88.5
4141,2,2,132,2013-02-04,2013-10-28,Occasional,66
7872,2,2,157,2013-02-04,2013-02-19,Occasional,78.5
528,2,2,39,2013-02-07,2013-11-01,Occasional,19.5
6787,2,2,183,2013-02-10,2013-05-14,Occasional,91.5
962,2,2,142,2013-02-11,2013-10-08,Occasional,71
4053,2,2,44,2013-02-13,2013-11-26,Occasional,22
1504,2,2,202,2013-02-15,2013-09-25,Occasional,101
7450,2,2,189,2013-02-18,2013-07-04,Occasional,94.5
2963,2,2,190,2013-02-20,2014-01-20,Occasional,95
3858,2,2,106,2013-02-20,2013-05-25,Occasional,53
1647,2,2,32,2013-02-21,2013-12-31,Occasional,16
1025,2,2,172,2013-02-23,2013-08-17,Occasional,86
5033,2,2,161,2013-02-23,2013-04-23,Occasional,80.5
6811,2,2,194,2013-02-23,2013-05-27,Occasional,97
8818,2,2,259,2013-02-25,2013-10-15,Occasional,129.5
1865,2,2,156,2013-02-25,2013-12-14,Occasional,78
2093,2,2,332,2013-02-26,2013-11-24,Occasional,166
3810,2,2,133,2013-03-02,2013-08-02,Occasional,66.5
174,2,2,103,2013-03-02,2013-12-24,Occasional,51.5
1115,2,2,7014,2013-03-02,2013-06-28,Occasional,3507
522,2,2,44,2013-03-05,2013-11-07,Occasional,22
6238,2,2,192,2013-03-07,2014-01-03,Occasional,96
5712,2,2,221,2013-03-07,2013-07-12,Occasional,110.5
3695,2,2,263,2013-03-07,2013-06-04,Occasional,131.5
1565,2,2,234,2013-03-07,2013-11-16,Occasional,117
5679,2,2,5627,2013-03-07,2013-08-26,Occasional,2813.5
1596,2,2,58,2013-03-08,2013-08-04,Occasional,29
3983,2,2,153,2013-03-10,2013-04-03,Occasional,76.5
5315,2,2,282,2013-03-10,2013-07-02,Occasional,141
3319,2,2,332,2013-03-11,2013-08-25,Occasional,166
7884,2,2,157,2013-03-12,2013-10-30,Occasional,78.5
7392,2,2,119,2013-03-19,2013-04-05,Occasional,59.5
4427,2,2,204,2013-03-26,2013-11-11,Occasional,102
8604,2,2,59,2013-03-27,2014-01-08,Occasional,29.5
2677,2,2,69,2013-03-27,2013-08-20,Occasional,34.5
7687,2,2,162,2013-03-28,2013-08-04,Occasional,81
1250,2,2,285,2013-03-29,2013-10-21,Occasional,142.5
1186,2,2,50,2013-03-29,2013-04-15,Occasional,25
6111,2,2,117,2013-03-31,2013-09-29,Occasional,58.5
1366,2,2,54,2013-04-01,2013-06-06,Occasional,27
6841,2,2,299,2013-04-01,2013-09-22,Occasional,149.5
829,2,2,94,2013-04-03,2013-04-19,Occasional,47
8581,2,2,192,2013-04-04,2013-12-06,Occasional,96
6840,2,2,35,2013-04-04,2013-12-18,Occasional,17.5
1866,2,2,132,2013-04-05,2013-04-29,Occasional,66
7193,2,2,134,2013-04-06,2013-08-14,Occasional,67
3238,2,2,190,2013-04-07,2013-08-11,Occasional,95
1320,2,2,203,2013-04-10,2013-12-03,Occasional,101.5
2250,2,2,7115,2013-04-10,2013-07-21,Occasional,3557.5
3068,2,2,285,2013-04-11,2013-08-16,Occasional,142.5
7166,2,2,152,2013-04-11,2013-10-04,Occasional,76
3530,2,2,278,2013-04-13,2013-12-22,Occasional,139
196,2,2,199,2013-04-14,2013-10-22,Occasional,99.5
6058,2,2,86,2013-04-17,2014-01-09,Occasional,43
5636,2,2,185,2013-04-18,2014-01-21,Occasional,92.5
2545,2,2,202,2013-04-19,2013-11-17,Occasional,101
6053,2,2,97,2013-04-20,2013-06-19,Occasional,48.5
7091,2,2,65,2013-04-21,2013-05-21,Occasional,32.5
644,2,2,200,2013-04-21,2013-07-04,Occasional,100
7055,2,2,177,2013-04-23,2013-10-10,Occasional,88.5
5242,2,2,197,2013-04-26,2013-09-13,Occasional,98.5
856,2,2,190,2013-04-27,2013-09-11,Occasional,95
2587,2,2,116,2013-04-27,2013-12-18,Occasional,58
2038,2,2,130,2013-04-28,2013-11-10,Occasional,65
6882,2,2,92,2013-04-28,2014-01-18,Occasional,46
8611,2,2,212,2013-04-30,2013-08-16,Occasional,106
505,2,2,44,2013-05-01,2013-05-03,Occasional,22
663,2,2,118,2013-05-06,2013-07-06,Occasional,59
5184,2,2,31,2013-05-09,2013-05-13,Occasional,15.5
3213,2,2,182,2013-05-11,2013-06-08,Occasional,91
1520,2,2,171,2013-05-11,2014-01-12,Occasional,85.5
2441,2,2,7114,2013-05-12,2013-08-06,Occasional,3557
4636,2,2,187,2013-05-13,2013-11-12,Occasional,93.5
534,2,2,37,2013-05-14,2014-01-10,Occasional,18.5
2997,2,2,136,2013-05-15,2013-06-30,Occasional,68
2996,2,2,135,2013-05-15,2013-11-17,Occasional,67.5
3683,2,2,332,2013-05-17,2013-12-06,Occasional,166
9765,2,2,80,2013-05-17,2013-08-01,Occasional,40
645,2,2,42,2013-05-17,2014-01-05,Occasional,21
823,2,2,187,2013-05-20,2013-08-26,Occasional,93.5
1410,2,2,155,2013-05-20,2013-11-07,Occasional,77.5
6054,2,2,194,2013-05-23,2013-09-13,Occasional,97
2524,2,2,137,2013-05-23,2013-06-26,Occasional,68.5
658,2,2,349,2013-05-25,2014-01-28,Occasional,174.5
7574,2,2,107,2013-05-26,2013-06-28,Occasional,53.5
7675,2,2,146,2013-05-27,2014-01-26,Occasional,73
888,2,2,153,2013-05-28,2013-06-27,Occasional,76.5
7200,2,2,118,2013-05-30,2013-07-02,Occasional,59
4207,2,2,239,2013-05-31,2013-10-20,Occasional,119.5
7601,2,2,52,2013-05-31,2013-07-14,Occasional,26
1567,2,2,266,2013-05-31,2013-09-25,Occasional,133
717,2,2,96,2013-05-31,2014-01-13,Occasional,48
839,2,2,305,2013-05-31,2013-08-28,Occasional,152.5
5625,2,2,8258,2010-12-30,2013-12-23,Occasional,4129
8942,2,2,6160,2011-01-12,2013-12-06,Occasional,3080
5494,2,2,4197,2011-01-13,2013-12-20,Occasional,2098.5
5527,2,2,5971,2011-01-16,2013-06-11,Occasional,2985.5
16668,2,2,6067,2011-01-19,2013-11-28,Occasional,3033.5
602,2,2,8315,2011-01-19,2013-06-07,Occasional,4157.5
14866,2,2,4644,2011-01-19,2013-07-08,Occasional,2322
5637,2,2,8321,2011-01-20,2013-12-10,Occasional,4160.5
5520,2,2,5872,2011-01-24,2013-04-09,Occasional,2936
16670,2,2,6067,2011-01-25,2013-11-06,Occasional,3033.5
14271,2,2,3743,2011-01-31,2013-08-19,Occasional,1871.5
14295,2,2,3719,2011-02-02,2013-08-26,Occasional,1859.5
